<<<<<<< HEAD
﻿플랫폼,플랫폼색상,분류,검색키워드,상품명,최저가,판매처,판매처링크,이미지URL,브랜드,리뷰정보,출처,is_new,수집일시,카테고리2,카테고리1,카테고리3,제조사,상품ID,최고가
Pinterest,E60023,boys fashion outfit,boys fashion outfit,"얼간이, 귀여운 옷, 패션 드로잉, 캐릭터 복장, 스트릿 패션, 남자 스타일, 스트리트 스타일, 내 스타일, 남자 패션",0,Pinterest,https://kr.pinterest.com/pin/39476934229351237/,https://i.pinimg.com/originals/79/b7/f1/79b7f1161cd04fb6dde9bb652e8d9b6d.jpg,,boys fashion outfit,SNS,True,2026-03-31 13:50,,,,,,
Pinterest,E60023,boys fashion outfit,boys fashion outfit,"남자 옷, 의상 코디, 남자, 겨울, 의상, 옷, 아이디어, 패션, 멋진 의상",0,Pinterest,https://kr.pinterest.com/pin/69805862968128406/,https://i.pinimg.com/originals/1f/61/1a/1f611a4f8d6104dddb9725b30a5857ed.jpg,,boys fashion outfit,SNS,True,2026-03-31 13:50,,,,,,
Pinterest,E60023,kids fashion 2025,kids fashion 2025,"#pdvtalpaitalfilho #specialfabrics #paisefilhos #meninos Moda, 남자 아이 스타일, 아동 패션,",0,Pinterest,https://kr.pinterest.com/search/pins/?q=kids%20fashion%202025,https://i.pinimg.com/736x/70/01/24/7001240f44aab1c951f7532e1be6d9fc.jpg,,kids fashion 2025,SNS,True,2026-03-31 11:54,kids fashion 2025,,,,,
Pinterest,E60023,kids fashion 2025,kids fashion 2025,Buy Orange Fruit Character Long Sleeve 100% Cotton Sweatshirt And Shorts Set (3m,0,Pinterest,https://kr.pinterest.com/search/pins/?q=kids%20fashion%202025,https://i.pinimg.com/736x/af/62/f6/af62f6ec1cd3dc99da8c9150b51af3ca.jpg,,kids fashion 2025,SNS,True,2026-03-31 11:54,kids fashion 2025,,,,,
Pinterest,E60023,kids fashion 2025,kids fashion 2025,Pop Colors: an explosion of color and fun,0,Pinterest,https://kr.pinterest.com/search/pins/?q=kids%20fashion%202025,https://i.pinimg.com/736x/1b/30/61/1b30611b7f19251f09a20277800fae77.jpg,,kids fashion 2025,SNS,True,2026-03-31 11:54,kids fashion 2025,,,,,
Pinterest,E60023,kids fashion 2025,kids fashion 2025,kids fashion 2025,0,Pinterest,https://kr.pinterest.com/search/pins/?q=kids%20fashion%202025,https://i.pinimg.com/736x/40/30/a8/4030a8c58aa8e0afc5912360e368ee90.jpg,,kids fashion 2025,SNS,True,2026-03-31 11:54,kids fashion 2025,,,,,
Pinterest,E60023,kids fashion 2025,kids fashion 2025,The collection features a delightful array of flowing dresses and charming match,0,Pinterest,https://kr.pinterest.com/search/pins/?q=kids%20fashion%202025,https://i.pinimg.com/736x/ab/bd/0c/abbd0c6ad59f227ac824ec4e5077ad69.jpg,,kids fashion 2025,SNS,True,2026-03-31 11:54,kids fashion 2025,,,,,
Pinterest,E60023,kids fashion 2025,kids fashion 2025,"an advertisement for kids's clothing and accessories, with the words kid's 205 t",0,Pinterest,https://kr.pinterest.com/search/pins/?q=kids%20fashion%202025,https://i.pinimg.com/736x/47/bc/fc/47bcfc7c1c7604afb218964e20e3827e.jpg,,kids fashion 2025,SNS,True,2026-03-31 11:54,kids fashion 2025,,,,,
Pinterest,E60023,kids fashion 2025,kids fashion 2025,"JELLYMALLOW 아동복 브랜드, 빈티지 아동복, 벨벳 드레스, 아기 스타일, 유아 패션, 샤이닝, 아동 패션, 프린세스, 아동복",0,Pinterest,https://kr.pinterest.com/search/pins/?q=kids%20fashion%202025,https://i.pinimg.com/736x/6a/5c/d4/6a5cd4680bf8de82dc836c09b7b56372.jpg,,kids fashion 2025,SNS,True,2026-03-31 11:54,kids fashion 2025,,,,,
Pinterest,E60023,kids fashion 2025,kids fashion 2025,This stylish varsity jacket is made from a soft cotton-blend fabric with embroid,0,Pinterest,https://kr.pinterest.com/search/pins/?q=kids%20fashion%202025,https://i.pinimg.com/736x/ae/05/43/ae0543ab60fa0fe83eef6272f87c34ff.jpg,,kids fashion 2025,SNS,True,2026-03-31 11:54,kids fashion 2025,,,,,
Pinterest,E60023,toddler fashion,toddler fashion,"아기 물건, 여자 아기 옷, 어린이 패션, 키즈 패션, 나이트 드레스, 애니메이션 의상, 여자 사진 포즈, 아동 패션, 아기용품",0,Pinterest,https://kr.pinterest.com/search/pins/?q=toddler%20fashion,https://i.pinimg.com/736x/85/f8/c3/85f8c39fa910f18ac19b81e11e8a9f6f.jpg,,toddler fashion,SNS,True,2026-03-31 11:54,toddler fashion,,,,,
Pinterest,E60023,toddler fashion,toddler fashion,"유아 패션, 아동 패션, 남자 아기 패션, Moda, 남자 아기 스타일, 남자 아이 스타일",0,Pinterest,https://kr.pinterest.com/search/pins/?q=toddler%20fashion,https://i.pinimg.com/736x/37/17/1a/37171a53f249c9332e8e70993ac727ec.jpg,,toddler fashion,SNS,True,2026-03-31 11:54,toddler fashion,,,,,
Pinterest,E60023,toddler fashion,toddler fashion,"멜빵바지, 디자인 웹, 남자, 여름, 디자인, 남자 아기, Moda, 캐주얼, 남자 아이 스타일",0,Pinterest,https://kr.pinterest.com/search/pins/?q=toddler%20fashion,https://i.pinimg.com/736x/aa/1b/7a/aa1b7ad4c7996baf47b818f6cb5dccfe.jpg,,toddler fashion,SNS,True,2026-03-31 11:54,toddler fashion,,,,,
Pinterest,E60023,toddler fashion,toddler fashion,"아기 침실, 아기 원피스, 아기 스타일, 아기 패션, 여름 모자, 모자 스타일, 아동 패션, 아기사진, 아기옷",0,Pinterest,https://kr.pinterest.com/search/pins/?q=toddler%20fashion,https://i.pinimg.com/736x/ed/d7/2a/edd72aad5d943eddd38eb2f377e230cf.jpg,,toddler fashion,SNS,True,2026-03-31 11:54,toddler fashion,,,,,
Pinterest,E60023,toddler fashion,toddler fashion,"벨벳 드레스, 남자아이 옷, 키즈 패션, 아동 패션, 아기옷, 아동복, 패션 일러스트, 스웨터, 남성패션",0,Pinterest,https://kr.pinterest.com/search/pins/?q=toddler%20fashion,https://i.pinimg.com/736x/ec/83/ef/ec83ef93d3f6c8e0c57f30c38ce427ad.jpg,,toddler fashion,SNS,True,2026-03-31 11:54,toddler fashion,,,,,
Pinterest,E60023,toddler fashion,toddler fashion,"Our organic cotton baby leggings, trousers and salopettes are ethically made in ",0,Pinterest,https://kr.pinterest.com/search/pins/?q=toddler%20fashion,https://i.pinimg.com/736x/ea/3a/9b/ea3a9bd8e1b63c29971cf6b8819620a3.jpg,,toddler fashion,SNS,True,2026-03-31 11:54,toddler fashion,,,,,
Pinterest,E60023,toddler fashion,toddler fashion,"아기 스타일, 어린이 패션, 키즈 패션, 플리츠 스커트, 아기옷, 아동복, 패션 의상, 조끼, 스웨터",0,Pinterest,https://kr.pinterest.com/search/pins/?q=toddler%20fashion,https://i.pinimg.com/736x/63/f7/41/63f741ac534ba872d4b755419c23737f.jpg,,toddler fashion,SNS,True,2026-03-31 11:54,toddler fashion,,,,,
Pinterest,E60023,toddler fashion,toddler fashion,"Wolfnoodle® on Instagram: ""🍒 WOLFNOODLE X JELLYMALLOW 🌻 SS23 LAUNCHES HERE 🍒 8TH",0,Pinterest,https://kr.pinterest.com/search/pins/?q=toddler%20fashion,https://i.pinimg.com/736x/bc/04/69/bc04694325cccfe142059d0cc0f54f87.jpg,,toddler fashion,SNS,True,2026-03-31 11:54,toddler fashion,,,,,
Pinterest,E60023,girls fashion outfit,girls fashion outfit,"다이어트, 옷, 귀여운 의류, 세련된 의상, 영감받은 스타일, Chic Outfits, 여자 패션, 여성 패션, 트렌디한 스타일",0,Pinterest,https://kr.pinterest.com/search/pins/?q=girls%20fashion%20outfit,https://i.pinimg.com/736x/c1/28/ab/c128aba443d08c9b02cf817f50f6eba1.jpg,,girls fashion outfit,SNS,True,2026-03-31 11:54,girls fashion outfit,,,,,
Pinterest,E60023,girls fashion outfit,girls fashion outfit,"청순룩, 의상 코디, 로고, 의상, 의류, 패션, 여자 패션, Moda, 귀여운 의류",0,Pinterest,https://kr.pinterest.com/search/pins/?q=girls%20fashion%20outfit,https://i.pinimg.com/736x/d3/7a/40/d37a402415e25b1ed3743e47423e15cf.jpg,,girls fashion outfit,SNS,True,2026-03-31 11:54,girls fashion outfit,,,,,
Pinterest,E60023,girls fashion outfit,girls fashion outfit,"유럽 패션, 뉴욕 패션, 데님 자켓, 가을 코디, 옷차림, 배경화면 사진, 일상 의상, 스트리트 스타일, 겨울 패션",0,Pinterest,https://kr.pinterest.com/search/pins/?q=girls%20fashion%20outfit,https://i.pinimg.com/736x/d5/a2/d8/d5a2d8a56de748a3cba344d705176c41.jpg,,girls fashion outfit,SNS,True,2026-03-31 11:54,girls fashion outfit,,,,,
Pinterest,E60023,girls fashion outfit,girls fashion outfit,"Effortless blue-on-blue outfits with relaxed denim, light tops, and baggy shapes",0,Pinterest,https://kr.pinterest.com/search/pins/?q=girls%20fashion%20outfit,https://i.pinimg.com/736x/c7/15/1b/c7151b428d42f0845232e20d4bc35eb5.jpg,,girls fashion outfit,SNS,True,2026-03-31 11:54,girls fashion outfit,,,,,
Pinterest,E60023,girls fashion outfit,girls fashion outfit,"하라주쿠 패션, 빈티지 패션 스타일, 여성 겨울 패션, 겨울 패션 의상, 겨울 스타일, 가을 코디, 캐주얼 의상, 세련된 의상, 일상 의상",0,Pinterest,https://kr.pinterest.com/search/pins/?q=girls%20fashion%20outfit,https://i.pinimg.com/736x/19/f5/75/19f5755d2cc69d5fce982d30cd944913.jpg,,girls fashion outfit,SNS,True,2026-03-31 11:54,girls fashion outfit,,,,,
Pinterest,E60023,girls fashion outfit,girls fashion outfit,Korean spring outfit: light blue tweed jacket and jeans,0,Pinterest,https://kr.pinterest.com/search/pins/?q=girls%20fashion%20outfit,https://i.pinimg.com/736x/bb/24/93/bb2493757652a61497885540032791a5.jpg,,girls fashion outfit,SNS,True,2026-03-31 11:54,girls fashion outfit,,,,,
Pinterest,E60023,girls fashion outfit,girls fashion outfit,"Blue button-up, tie, sleeveless sweater, mini skirt, socks, Prada loafers, Balen",0,Pinterest,https://kr.pinterest.com/search/pins/?q=girls%20fashion%20outfit,https://i.pinimg.com/736x/22/06/60/2206606e0b48217c537f6ac1e7c23615.jpg,,girls fashion outfit,SNS,True,2026-03-31 11:54,girls fashion outfit,,,,,
Pinterest,E60023,girls fashion outfit,girls fashion outfit,"여자 패션 코디, 여성 캐주얼 스타일, 한국 패션, 내 스타일, 캐주얼 스타일, 여자 패션, 의상 코디, 옷 스타일, 패션 스타일",0,Pinterest,https://kr.pinterest.com/search/pins/?q=girls%20fashion%20outfit,https://i.pinimg.com/736x/da/d5/4f/dad54f03b4853addc53fd60f73602a2c.jpg,,girls fashion outfit,SNS,True,2026-03-31 11:54,girls fashion outfit,,,,,
Pinterest,E60023,boys fashion outfit,boys fashion outfit,"남자 힙합 패션, 남자 크로키, 남자 코디, 스트릿패션, 스포티 패션, 힙합 패션, 2000년대 패션, 카고 바지, 패션 디자인 스케치",0,Pinterest,https://kr.pinterest.com/search/pins/?q=boys%20fashion%20outfit,https://i.pinimg.com/736x/0e/c1/42/0ec14292a8b5d48849c443b44af822e3.jpg,,boys fashion outfit,SNS,True,2026-03-31 11:54,boys fashion outfit,,,,,
Pinterest,E60023,boys fashion outfit,boys fashion outfit,"청소년 패션, 캐주얼 의상, 남자 패션, 남자 옷, 남성패션, 옷 스타일, 헤어스타일, 남자, 의상",0,Pinterest,https://kr.pinterest.com/search/pins/?q=boys%20fashion%20outfit,https://i.pinimg.com/736x/23/31/c7/2331c7b2907abac4af9d3910f00e1cad.jpg,,boys fashion outfit,SNS,True,2026-03-31 11:54,boys fashion outfit,,,,,
Pinterest,E60023,boys fashion outfit,boys fashion outfit,"아기 옷, 남자 어린이 패션, 남자 아기옷, 남자 아기 패션, 남자 아동 패션, 아기 물건, 남자아이 옷, 아기 스타일, 남자 아기 스타일",0,Pinterest,https://kr.pinterest.com/search/pins/?q=boys%20fashion%20outfit,https://i.pinimg.com/736x/31/a5/a2/31a5a2bf99c154a7f7ec438d2ee7b953.jpg,,boys fashion outfit,SNS,True,2026-03-31 11:54,boys fashion outfit,,,,,
Pinterest,E60023,boys fashion outfit,boys fashion outfit,"그래피티 캐릭터, 옷 사진, 패션 스케치, 옷차림, 캐릭터 복장, 간지, 헬로키티, 남성복, 내 스타일",0,Pinterest,https://kr.pinterest.com/search/pins/?q=boys%20fashion%20outfit,https://i.pinimg.com/736x/85/eb/22/85eb2248db7e51f70610e2b2b1b0c0f5.jpg,,boys fashion outfit,SNS,True,2026-03-31 11:54,boys fashion outfit,,,,,
Pinterest,E60023,boys fashion outfit,boys fashion outfit,"시원한 옷, 힙합 패션, 자켓 코디, 여름 복장, 남성 여름 패션, 남성 캐주얼 스타일, 남자 거리 패션, 캐주얼 의상, 남성 패션 스타일",0,Pinterest,https://kr.pinterest.com/search/pins/?q=boys%20fashion%20outfit,https://i.pinimg.com/736x/4b/09/06/4b090645ed63039613d3010883aa7890.jpg,,boys fashion outfit,SNS,True,2026-03-31 11:54,boys fashion outfit,,,,,
Pinterest,E60023,boys fashion outfit,boys fashion outfit,"오버롤, 귀여운 패션, 인물 일러스트레이션, 남자 옷, 남성패션, 옷, 패션, 캐주얼, 멋진 의상",0,Pinterest,https://kr.pinterest.com/search/pins/?q=boys%20fashion%20outfit,https://i.pinimg.com/736x/eb/b6/f6/ebb6f68b945c880a390d8ac309ee4d57.jpg,,boys fashion outfit,SNS,True,2026-03-31 11:54,boys fashion outfit,,,,,
Pinterest,E60023,boys fashion outfit,boys fashion outfit,"남자 여름 스타일, 영원한 패션, 남자 스타일 가이드, 남자 스트릿 스타일, 일본 거리 패션, 의상 조합, 치노, 남성 여름 패션, 남성 캐주얼",0,Pinterest,https://kr.pinterest.com/search/pins/?q=boys%20fashion%20outfit,https://i.pinimg.com/736x/f0/a3/03/f0a303dadacb992b9e574f537ae0d6b5.jpg,,boys fashion outfit,SNS,True,2026-03-31 11:54,boys fashion outfit,,,,,
Pinterest,E60023,boys fashion outfit,boys fashion outfit,two young men standing next to each other in front of a fence eating donuts,0,Pinterest,https://kr.pinterest.com/search/pins/?q=boys%20fashion%20outfit,https://i.pinimg.com/736x/da/9f/1a/da9f1ab4138d3c58154b60daf29bbabe.jpg,,boys fashion outfit,SNS,True,2026-03-31 11:54,boys fashion outfit,,,,,
Pinterest,E60023,children fashion trend,children fashion trend,Step by step guidance on creating digital products and marketing strategies for ,0,Pinterest,https://kr.pinterest.com/search/pins/?q=children%20fashion%20trend,https://i.pinimg.com/736x/d4/2f/74/d42f74eeeffafbd377938db1050136c6.jpg,,children fashion trend,SNS,True,2026-03-31 11:54,children fashion trend,,,,,
Pinterest,E60023,children fashion trend,children fashion trend,Unlock winter’s best looks with Mélange outfits ✨ Loving this color palette late,0,Pinterest,https://kr.pinterest.com/search/pins/?q=children%20fashion%20trend,https://i.pinimg.com/736x/1e/cd/e4/1ecde458d7869aeab9e1af312bcd3a21.jpg,,children fashion trend,SNS,True,2026-03-31 11:54,children fashion trend,,,,,
Pinterest,E60023,children fashion trend,children fashion trend,"여자 어린이, 초등학생 옷 코디, 애기 옷, 아이 옷, 어린이 옷, 초등학생 옷, 어린이 크로키, 키즈모델, 어린아이",0,Pinterest,https://kr.pinterest.com/search/pins/?q=children%20fashion%20trend,https://i.pinimg.com/736x/43/b9/7e/43b97e3b5a5b859a20d578e8aab9a6dd.jpg,,children fashion trend,SNS,True,2026-03-31 11:54,children fashion trend,,,,,
Pinterest,E60023,children fashion trend,children fashion trend,Mùa đông tới rồi.  Sang chảnh với style thu đông cho các bé yêu.  Cần tư vấn liê,0,Pinterest,https://kr.pinterest.com/search/pins/?q=children%20fashion%20trend,https://i.pinimg.com/736x/2c/af/fd/2caffd27c41305937479f563365407e0.jpg,,children fashion trend,SNS,True,2026-03-31 11:54,children fashion trend,,,,,
Pinterest,E60023,children fashion trend,children fashion trend,"Wolfnoodle® on Instagram: ""🍒 WOLFNOODLE X JELLYMALLOW 🌻 SS23 LAUNCHES HERE 🍒 8TH",0,Pinterest,https://kr.pinterest.com/search/pins/?q=children%20fashion%20trend,https://i.pinimg.com/736x/bc/04/69/bc04694325cccfe142059d0cc0f54f87.jpg,,children fashion trend,SNS,True,2026-03-31 11:54,children fashion trend,,,,,
Pinterest,E60023,children fashion trend,children fashion trend,"FW 26/27 girl's trend Geo-animals 디자이너, 포트폴리오, 패턴, 아동 패션, Moda, Fashion Kids, 유아",0,Pinterest,https://kr.pinterest.com/search/pins/?q=children%20fashion%20trend,https://i.pinimg.com/736x/9e/ce/cd/9ececdd483e5c899a5534d23f03908c4.jpg,,children fashion trend,SNS,True,2026-03-31 11:54,children fashion trend,,,,,
Pinterest,E60023,children fashion trend,children fashion trend,"신생아 포즈, 패션 컬러 조합, 옷 스케치, 키즈 패션, 한국 드레스, 신생아, 아기옷, 아동복, 아이들",0,Pinterest,https://kr.pinterest.com/search/pins/?q=children%20fashion%20trend,https://i.pinimg.com/736x/bf/ec/cf/bfeccf10f62fd7e318e20f83a9a5e301.jpg,,children fashion trend,SNS,True,2026-03-31 11:54,children fashion trend,,,,,
Pinterest,E60023,children fashion trend,children fashion trend,three children standing next to each other and one is eating food from a spoon w,0,Pinterest,https://kr.pinterest.com/search/pins/?q=children%20fashion%20trend,https://i.pinimg.com/736x/e2/27/ae/e227aecc1b302d6edaa742ee55426975.jpg,,children fashion trend,SNS,True,2026-03-31 11:54,children fashion trend,,,,,
=======
chicas ",0,Pinterest,https://kr.pinterest.com/pin/24980972929026667/,https://i.pinimg.com/originals/fb/80/ae/fb80ae6b19b3fa2244da640457bd14f4.jpg,,girls fashion outfit,SNS,True,2026-03-31 13:50,,,,,,
Pinterest,E60023,girls fashion outfit,girls fashion outfit,"전신 크로키 자료, 전신 크로키, 의상, 귀여운 의류",0,Pinterest,https://kr.pinterest.com/pin/80994493294670407/,https://i.pinimg.com/originals/ec/eb/b1/ecebb1d14c9639e4c572b1c5dbc72c62.jpg,,girls fashion outfit,SNS,True,2026-03-31 13:50,,,,,,
Pinterest,E60023,girls fashion outfit,girls fashion outfit,"옷 스타일, 의류, 옷, 나이키, 트렌디한 스타일, 귀여운 의류, 세련된 의상, Chic Outfits, 캐주얼 스타일",0,Pinterest,https://kr.pinterest.com/pin/8162843070917396/,https://i.pinimg.com/originals/ec/90/94/ec9094a1f464f8ec6a8bdaaf7356c2bf.jpg,,girls fashion outfit,SNS,True,2026-03-31 13:50,,,,,,
Pinterest,E60023,girls fashion outfit,girls fashion outfit,"한국 패션, 한국 스타일, 사진 아이디어, 인물 사진, 의상 코디, 모자, 패션 스타일, 의상, 의류",0,Pinterest,https://kr.pinterest.com/pin/33003009765553823/,https://i.pinimg.com/originals/af/45/40/af4540c278dee86b2568581dd3a1aea6.jpg,,girls fashion outfit,SNS,True,2026-03-31 13:50,,,,,,
Pinterest,E60023,boys fashion outfit,boys fashion outfit,"남자 힙합 패션, 남자 크로키, 남자 코디, 스트릿패션, 스포티 패션, 힙합 패션, 2000년대 패션, 카고 바지, 패션 디자인 스케치",0,Pinterest,https://kr.pinterest.com/pin/1548181186526101/,https://i.pinimg.com/originals/0e/c1/42/0ec14292a8b5d48849c443b44af822e3.jpg,,boys fashion outfit,SNS,True,2026-03-31 13:50,,,,,,
Pinterest,E60023,boys fashion outfit,boys fashion outfit,"남자 여름 스타일, 남자 스타일 가이드, 남자 스트릿 스타일, 프레피 패션, 남성 여름 패션, 남자 거리 패션, 여름 스타일, 남성 스타일, 남",0,Pinterest,https://kr.pinterest.com/pin/4011087180991257/,https://i.pinimg.com/originals/f4/09/37/f40937a4f11b4f7a61bf2ddcce959c63.jpg,,boys fashion outfit,SNS,True,2026-03-31 13:50,,,,,,
Pinterest,E60023,boys fashion outfit,boys fashion outfit,"시골 옷, 남자 봄 패션, 빈티지 패션 스타일, 의상 조합, 남자 거리 패션, 남성 스타일, 캐릭터 복장, 멋진 의상, 캐주얼 의상",0,Pinterest,https://kr.pinterest.com/pin/2955556001320003/,https://i.pinimg.com/originals/d4/56/34/d45634c42d27e0b6de51e3da0331cc72.jpg,,boys fashion outfit,SNS,True,2026-03-31 13:50,,,,,,
Pinterest,E60023,boys fashion outfit,boys fashion outfit,"그래피티 캐릭터, 옷 사진, 패션 스케치, 옷차림, 캐릭터 복장, 간지, 헬로키티, 남성복, 내 스타일",0,Pinterest,https://kr.pinterest.com/pin/22658804370448863/,https://i.pinimg.com/originals/85/eb/22/85eb2248db7e51f70610e2b2b1b0c0f5.jpg,,boys fashion outfit,SNS,True,2026-03-31 13:50,,,,,,
